run,task,archive_url,archive_member_path,member_basename,content_length_uncompressed,content_length_compressed,sha256,fetch_timestamp_utc,zip_crc32
run2,SPA_task_2_kicad_pcb_route,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/SPA/SPA_task_2_kicad_pcb_route/results_manifest.txt,results_manifest.txt,4498,968,e68fb943e8cb5dd5d6eae59dd539363aff5d101b21591d8d6db5dd067a7855d8,2026-09-08T18:47:03Z,cecfd981
run2,SPA_task_2_kicad_pcb_route,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/SPA/SPA_task_2_kicad_pcb_route/score.json,score.json,39763,7225,a07fb6bc9bbb756a399c0014d33d30286f8f2e004370110f8df83827c1624eb1,2026-09-08T18:47:05Z,67ac7ce3
run2,SPA_task_3_colmap_mesh_repair,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/SPA/SPA_task_3_colmap_mesh_repair/score.json,score.json,305,203,21d1403135767482531d4b22cc8152e757c3dce18791c4e24886c42ed2fc2213,2026-09-08T18:47:06Z,9755df8f
run2,SPA_task_4_openscad_parametric,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/SPA/SPA_task_4_openscad_parametric/results_manifest.txt,results_manifest.txt,2824,663,5b37cdf8aa8b07b2a7cf2096afcc7ad6951e9d04db8cd0855caef500ae9953dc,2026-09-08T18:47:08Z,89b8a0e7
run2,SPA_task_4_openscad_parametric,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/SPA/SPA_task_4_openscad_parametric/score.json,score.json,40637,7265,34e5ee28ee2b128772acf700344ef63a001d0ee9d61fb5adbf9445e956f63a50,2026-09-08T18:47:10Z,391a783d
run2,SPA_task_5_dxf_bracket_repair,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/SPA/SPA_task_5_dxf_bracket_repair/results_manifest.txt,results_manifest.txt,2820,606,78ed90184a01493e6adbc2f2ccaea9824a631f06bc9b5291f3aabc1a2588e00b,2026-09-08T18:47:13Z,50e83d85
run2,SPA_task_5_dxf_bracket_repair,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/SPA/SPA_task_5_dxf_bracket_repair/score.json,score.json,37588,6236,486e944eeff68af83af071288deba4043c5c90de98e44a24f9e502728f1caaa2,2026-09-08T18:47:15Z,f641e66e
run2,SPA_task_6_fits_wcs_repair,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/SPA/SPA_task_6_fits_wcs_repair/results_manifest.txt,results_manifest.txt,1640,491,1dae28bb4873755d36b48bf133bfe3fc99c59fa4a4121645d435bed7df6debc0,2026-09-08T18:47:17Z,da26785e
run2,SPA_task_6_fits_wcs_repair,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/SPA/SPA_task_6_fits_wcs_repair/score.json,score.json,34885,6745,03e3caec869411e988d1ad8726fec7e22e3e741ace16cdcbe7203b9d4ff6ef2d,2026-09-08T18:47:18Z,9c4a07f2
run2,WEB_task_0_iframe_3layer_form,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_0_iframe_3layer_form/chat.jsonl,chat.jsonl,2329240,1681297,927a9b62063e69638132186cd4bfe7df76bb52653f40a59a8aafc6c55cf02420,2026-09-08T19:00:43Z,d7d8d021
run2,WEB_task_0_iframe_3layer_form,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_0_iframe_3layer_form/results_manifest.txt,results_manifest.txt,715,211,278e8d8c7dc63097d55bf41f79dee00d7839de319225a54f1762af5b1d43acc3,2026-09-08T18:47:20Z,f98379c3
run2,WEB_task_0_iframe_3layer_form,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_0_iframe_3layer_form/score.json,score.json,10265,3387,894bbbdb992afe180c2dcba97400839433bf61baa612d5dedf54c43f7f5551e2,2026-09-08T18:47:22Z,17e28d09
run2,WEB_task_10_lighthouse_devtools_perf_drill,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_10_lighthouse_devtools_perf_drill/chat.jsonl,chat.jsonl,7543016,5404777,b6c555f5c111ae6ec6c907a9e32e228f3d34ddcce0ae9634918ffb82f6a759f7,2026-09-08T19:00:47Z,9321bc2f
run2,WEB_task_10_lighthouse_devtools_perf_drill,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_10_lighthouse_devtools_perf_drill/results_manifest.txt,results_manifest.txt,2910,622,81efd71e8776d55b544220f2d951de82107373bd16c471dde456a29a7a7ffc93,2026-09-08T18:47:25Z,9f54c163
run2,WEB_task_10_lighthouse_devtools_perf_drill,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_10_lighthouse_devtools_perf_drill/score.json,score.json,35453,6747,566aa97a9b0fa78768e0fdaeb1ff53b5599ffa2e37268743e3cc91f98251082b,2026-09-08T18:47:26Z,ab1c576c
run2,WEB_task_11_indexeddb_dexie_repair,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_11_indexeddb_dexie_repair/chat.jsonl,chat.jsonl,5431985,3975618,01471eb8b4b2bc5cb26a70c40182366c525f5aaebe0743e44432d83f49fade71,2026-09-08T19:00:51Z,ac422873
run2,WEB_task_11_indexeddb_dexie_repair,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_11_indexeddb_dexie_repair/results_manifest.txt,results_manifest.txt,22649,2732,ac94456830e40e2a5d8fedd93bf1b094cd76a6612294cc4d2cf36a9133dc4827,2026-09-08T18:47:29Z,7c32b61b
run2,WEB_task_11_indexeddb_dexie_repair,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_11_indexeddb_dexie_repair/score.json,score.json,36341,7377,4f16fb3668ea73e1342595605a7255593a0dd79f4be69ca04097ae5354e51745,2026-09-08T18:47:30Z,c429559b
run2,WEB_task_13_heapsnap_detached_dom_leak,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_13_heapsnap_detached_dom_leak/chat.jsonl,chat.jsonl,39272399,29465050,ee8b37d6042c73b672a1d3d86793ca340e7dbb2599778a45dc897dda286bf4fd,2026-09-08T19:00:57Z,c377cfc5
run2,WEB_task_13_heapsnap_detached_dom_leak,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_13_heapsnap_detached_dom_leak/results_manifest.txt,results_manifest.txt,35389,4288,1baeac83acd0e0138019e0a170f2a66e92cb3eef5b46f2ff01a6343a31ca92ed,2026-09-08T18:47:33Z,59f19d2c
run2,WEB_task_13_heapsnap_detached_dom_leak,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_13_heapsnap_detached_dom_leak/score.json,score.json,39296,7347,ec4ac9f7900e5eaf8b46cc6ffefb989b26b322173192d3ccf11b1e12786ed244,2026-09-08T18:47:35Z,f2119323
run2,WEB_task_14_coop_coep_isolation_audit,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_14_coop_coep_isolation_audit/results_manifest.txt,results_manifest.txt,4172,807,ff96940324c8751ff65e022e8411f31f58cc8c9435a97abdf4b59ff10c087853,2026-09-08T18:47:38Z,6f62c817
run2,WEB_task_14_coop_coep_isolation_audit,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_14_coop_coep_isolation_audit/score.json,score.json,39699,6026,4f03f68e02af2e0f8d16fc75d9549662e942b0175400ff24da850885f0b89363,2026-09-08T18:47:40Z,ba041cf1
run2,WEB_task_15_sourcemap_stack_decode,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_15_sourcemap_stack_decode/chat.jsonl,chat.jsonl,11625813,8548118,074b584be3338f1af5e231dfc7720ad6f711cf317115337e5e4b93d7fb7ba171,2026-09-08T19:01:01Z,d861b9fb
run2,WEB_task_15_sourcemap_stack_decode,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_15_sourcemap_stack_decode/results_manifest.txt,results_manifest.txt,3227,703,d2dbe4471cd8478b984d288344e9f86412855e04ca692391705864050a6c4d93,2026-09-08T18:47:42Z,983a393c
run2,WEB_task_15_sourcemap_stack_decode,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_15_sourcemap_stack_decode/score.json,score.json,27852,5263,0e2c272a3ae0680adae7bbc81b77d0afac62eb30c8c52db1681fdbccce9b468e,2026-09-08T18:47:44Z,827d4744
run2,WEB_task_16_webrtc_simulcast_layer_audit,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_16_webrtc_simulcast_layer_audit/chat.jsonl,chat.jsonl,6022391,4255514,5d29d12c4865075ee07f53e7e43232ecc1913da77868e9abd4dec02ed33a90ae,2026-09-08T19:01:04Z,2fa0d90a
run2,WEB_task_16_webrtc_simulcast_layer_audit,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_16_webrtc_simulcast_layer_audit/results_manifest.txt,results_manifest.txt,2799,692,9fb09b50061806d61c9745ba1a82a2b5f0a53eb811f0f52e45dbc6a1e0cbc158,2026-09-08T18:47:47Z,c9c9d904
run2,WEB_task_16_webrtc_simulcast_layer_audit,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_16_webrtc_simulcast_layer_audit/score.json,score.json,36193,7503,fcff9c7a1eb964d6905667b38ec8f3f0a84a10c0d1f4a0de128bca67d66a9015,2026-09-08T18:47:49Z,8513b318
run2,WEB_task_1_brand_style_match,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_1_brand_style_match/chat.jsonl,chat.jsonl,59424767,44607821,bcb07a167a825f3fb8f086639d6368cebb35bcd6b24d3a27c4b4cbe15183c388,2026-09-08T19:01:12Z,b5d400c8
run2,WEB_task_1_brand_style_match,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_1_brand_style_match/results_manifest.txt,results_manifest.txt,4272,760,8e10c1599ef9e62d510460f1ebb9dcb2dd693e72bba68eeae815cddc787e00e9,2026-09-08T18:47:52Z,35377903
run2,WEB_task_1_brand_style_match,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_1_brand_style_match/score.json,score.json,35191,7083,b3ad753690080384809b1de77da121b4abd132e29af082797e9cbd676871765c,2026-09-08T18:47:54Z,46876e09
run2,WEB_task_1_mockup_pixel_diff,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_1_mockup_pixel_diff/results_manifest.txt,results_manifest.txt,20968,2993,3455436157702c6c956e9eb562a21ae58e7c7c08ec415ef3fc4fc2d31f8a6bad,2026-09-08T18:47:56Z,6d77e8a5
run2,WEB_task_1_mockup_pixel_diff,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_1_mockup_pixel_diff/score.json,score.json,19694,4457,2835ca3c696c9032f580511e6b78e6015642929c25463fe39272aab9bcb91936,2026-09-08T18:47:58Z,c0087490
run2,WEB_task_1_websocket_race_debug,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_1_websocket_race_debug/chat.jsonl,chat.jsonl,6440862,4678445,33c49ec531b99f4687e5b6bde556ab47dd309c110ebf36c8b29ce7a50eafa02a,2026-09-08T19:01:17Z,4a7d2c17
run2,WEB_task_1_websocket_race_debug,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_1_websocket_race_debug/results_manifest.txt,results_manifest.txt,2886,611,9b464f7a3b7305a9f47db965427e1d734bde811e44e160b03f7789d5f24e350a,2026-09-08T18:48:00Z,e11929db
run2,WEB_task_1_websocket_race_debug,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_1_websocket_race_debug/score.json,score.json,30095,6218,68729d968706248476bbd15cd3a29ee02523e01ed3566a579ef3e05431012a7b,2026-09-08T18:48:02Z,fb6ed7fc
run2,WEB_task_2_oauth_pkce_token_audit,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_2_oauth_pkce_token_audit/chat.jsonl,chat.jsonl,11704411,8575131,5f8bad2cb53263ba721851fd2748b031fd27cb52505341ac7bff590638bfd838,2026-09-08T19:01:20Z,d28b40ca
run2,WEB_task_2_oauth_pkce_token_audit,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_2_oauth_pkce_token_audit/results_manifest.txt,results_manifest.txt,3285,619,e4294cbf5542788acc5cbdbbe84198e2fe2a414772ae610aef9ddc035b21ec00,2026-09-08T18:48:05Z,c081aeb9
run2,WEB_task_2_oauth_pkce_token_audit,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_2_oauth_pkce_token_audit/score.json,score.json,29677,6215,ff2e25000bd9307ba528094a31924e926af4e0c171b78d61cc1158890e25e3ff,2026-09-08T18:48:07Z,cc2ac71b
run2,WEB_task_3_har_replay_mock,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_3_har_replay_mock/chat.jsonl,chat.jsonl,6952734,5092616,f325b418372d0da0f866cff87bb28fea5d4237575a4dcf387549f4eb2e38640d,2026-09-08T19:01:24Z,5bee7d68
run2,WEB_task_3_har_replay_mock,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_3_har_replay_mock/results_manifest.txt,results_manifest.txt,1998,485,7e4cf0921a27425ac7bf26581f707c030c72828f94254e31fa5373d7b0bb07b7,2026-09-08T18:48:10Z,508915cd
run2,WEB_task_3_har_replay_mock,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_3_har_replay_mock/score.json,score.json,32597,6908,3c99873febc6fa4b5843ff490b5b543742395b0f171ced785c8fa1a80dd122d7,2026-09-08T18:48:12Z,9821d689
run2,WEB_task_4_a11y_axe_aria_fix,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_4_a11y_axe_aria_fix/chat.jsonl,chat.jsonl,3879617,2651224,c455008e3a5f7da85d6ee73335a0327c94d8018a67cb0843e6486d39bb0cceee,2026-09-08T19:01:28Z,ccfe958b
run2,WEB_task_4_a11y_axe_aria_fix,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_4_a11y_axe_aria_fix/results_manifest.txt,results_manifest.txt,2722,643,315b3a2bcb859345f565b1d1ac18119eba7537b3dc3ee768b0a820a6a847c890,2026-09-08T18:48:14Z,96e52781
run2,WEB_task_4_a11y_axe_aria_fix,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_4_a11y_axe_aria_fix/score.json,score.json,34045,7053,8a7ad0ce9ad245bd5ad5a9e10ce65d6f6cb8359d7c71b0edb519fa79d9e2581a,2026-09-08T18:48:16Z,0c38d47e
run2,WEB_task_5_sw_cache_poison_purge,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_5_sw_cache_poison_purge/results_manifest.txt,results_manifest.txt,73292,8444,e36a1d2771f20bcb902040408fce2249eecf3faa9ec028a11d4fef9ec34ad3fc,2026-09-08T18:48:18Z,587b0410
run2,WEB_task_5_sw_cache_poison_purge,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_5_sw_cache_poison_purge/score.json,score.json,46826,9116,d735ae072d32923f1ae82c276c38863844bfa026f138513d8470419f1c5bafa1,2026-09-08T18:48:20Z,03b24a8c
run2,WEB_task_6_mv3_ext_bg_sw_debug,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_6_mv3_ext_bg_sw_debug/results_manifest.txt,results_manifest.txt,6261,1261,27f1c1325676488797a269c6d04a6d732da2a1301a71e633090a074e0c1788d5,2026-09-08T18:48:22Z,aea32142
run2,WEB_task_6_mv3_ext_bg_sw_debug,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/WEB/WEB_task_6_mv3_ext_bg_sw_debug/score.json,score.json,46110,8859,c5656e1a72587a1ef1263670691b1376d5802eab5cc3eea9473b2bbd3ff86289,2026-09-08T18:48:24Z,fd310afc
taskspec,DAV_task_0_spyder_step_debug,https://huggingface.co/datasets/wanlilll/WeaveBench/resolve/main/tasks/DAV/DAV_task_0_spyder_step_debug.md,tasks/DAV/DAV_task_0_spyder_step_debug.md,DAV_task_0_spyder_step_debug.md,12701,,ff9e777e1968f2941b327357fac55a38c73a11fdef0fe3782c3477143127e120,2026-09-08T19:24:27Z,
taskspec,DAV_task_10_polars_streamlit_xfilter,https://huggingface.co/datasets/wanlilll/WeaveBench/resolve/main/tasks/DAV/DAV_task_10_polars_streamlit_xfilter.md,tasks/DAV/DAV_task_10_polars_streamlit_xfilter.md,DAV_task_10_polars_streamlit_xfilter.md,30164,,4d3df165c2e12a075dfa32389a76ee7f2f3b6a750e43d6ae3d50d8c7578f01b7,2026-09-08T19:24:27Z,
taskspec,DAV_task_11_dbt_lineage_docs_cycle,https://huggingface.co/datasets/wanlilll/WeaveBench/resolve/main/tasks/DAV/DAV_task_11_dbt_lineage_docs_cycle.md,tasks/DAV/DAV_task_11_dbt_lineage_docs_cycle.md,DAV_task_11_dbt_lineage_docs_cycle.md,22836,,74f772cae82a1c428e8178de3ed43ccd6cc5baae20041bed92925baed41bd6e3,2026-09-08T19:24:28Z,
taskspec,DAV_task_12_airflow_dag_sla_gantt,https://huggingface.co/datasets/wanlilll/WeaveBench/resolve/main/tasks/DAV/DAV_task_12_airflow_dag_sla_gantt.md,tasks/DAV/DAV_task_12_airflow_dag_sla_gantt.md,DAV_task_12_airflow_dag_sla_gantt.md,20476,,ec4cf3d5b6a4fa36831892485f1913d19a440f6ae9940dd57d5f91d6b415a12d,2026-09-08T19:24:29Z,
taskspec,DAV_task_16_prometheus_alert_silence_grafana,https://huggingface.co/datasets/wanlilll/WeaveBench/resolve/main/tasks/DAV/DAV_task_16_prometheus_alert_silence_grafana.md,tasks/DAV/DAV_task_16_prometheus_alert_silence_grafana.md,DAV_task_16_prometheus_alert_silence_grafana.md,26190,,663cc05e23dc87304788ab29b9b71a66f680fceeb692363af00d1af4a274a808,2026-09-08T19:24:29Z,
taskspec,DAV_task_17_jaeger_trace_root_cause_compare,https://huggingface.co/datasets/wanlilll/WeaveBench/resolve/main/tasks/DAV/DAV_task_17_jaeger_trace_root_cause_compare.md,tasks/DAV/DAV_task_17_jaeger_trace_root_cause_compare.md,DAV_task_17_jaeger_trace_root_cause_compare.md,25133,,92df64b68807606ab76855d01aace48f8c072ff4ac71b83f24bf812bd35ceb2f,2026-09-08T19:24:30Z,
taskspec,DAV_task_1_duckdb_query_optimize,https://huggingface.co/datasets/wanlilll/WeaveBench/resolve/main/tasks/DAV/DAV_task_1_duckdb_query_optimize.md,tasks/DAV/DAV_task_1_duckdb_query_optimize.md,DAV_task_1_duckdb_query_optimize.md,18158,,0de66800162d102f0af10a27eab2660c911c7a18bb11daac9edad52f388489a2,2026-09-08T19:24:30Z,
taskspec,DAV_task_2_process_leak_diagnose,https://huggingface.co/datasets/wanlilll/WeaveBench/resolve/main/tasks/DAV/DAV_task_2_process_leak_diagnose.md,tasks/DAV/DAV_task_2_process_leak_diagnose.md,DAV_task_2_process_leak_diagnose.md,10792,,80727cb22f04fa772654edd31b467af15b03ab64b63d97897f3ee07aaf52f031,2026-09-08T19:24:31Z,
taskspec,DAV_task_2_profiling_leakage_detect,https://huggingface.co/datasets/wanlilll/WeaveBench/resolve/main/tasks/DAV/DAV_task_2_profiling_leakage_detect.md,tasks/DAV/DAV_task_2_profiling_leakage_detect.md,DAV_task_2_profiling_leakage_detect.md,19509,,d07f89c62e013336249b57eb583ce6161febccfba8bb888bc2be0edeabf808b0,2026-09-08T19:24:31Z,
taskspec,DAV_task_3_tensorboard_hparam_hunt,https://huggingface.co/datasets/wanlilll/WeaveBench/resolve/main/tasks/DAV/DAV_task_3_tensorboard_hparam_hunt.md,tasks/DAV/DAV_task_3_tensorboard_hparam_hunt.md,DAV_task_3_tensorboard_hparam_hunt.md,17327,,8ef1ff06044bfc3e4ee9bff05ea9e1910ca870e7cc39d5386dcba508226ece6d,2026-09-08T19:24:32Z,
taskspec,DAV_task_4_streamlit_etl_repair,https://huggingface.co/datasets/wanlilll/WeaveBench/resolve/main/tasks/DAV/DAV_task_4_streamlit_etl_repair.md,tasks/DAV/DAV_task_4_streamlit_etl_repair.md,DAV_task_4_streamlit_etl_repair.md,21376,,359d8e585f442b9be8026d9055c833aa57f1912084e1099c9a3f0493053be473,2026-09-08T19:24:33Z,
taskspec,DAV_task_5_clickhouse_slow_query_grafana,https://huggingface.co/datasets/wanlilll/WeaveBench/resolve/main/tasks/DAV/DAV_task_5_clickhouse_slow_query_grafana.md,tasks/DAV/DAV_task_5_clickhouse_slow_query_grafana.md,DAV_task_5_clickhouse_slow_query_grafana.md,29196,,ad6841bf5484650a36be9c917bef035a99ec5b1d93689baf74c25f43cd6a6c3b,2026-09-08T19:24:33Z,
taskspec,DAV_task_6_jupyterlab_cell_dep_hunt,https://huggingface.co/datasets/wanlilll/WeaveBench/resolve/main/tasks/DAV/DAV_task_6_jupyterlab_cell_dep_hunt.md,tasks/DAV/DAV_task_6_jupyterlab_cell_dep_hunt.md,DAV_task_6_jupyterlab_cell_dep_hunt.md,32544,,9c10dc48e1a6abb0daf4007fbde0b3ac59dfbe36069de2cb39061f09c1f46a1d,2026-09-08T19:24:34Z,
taskspec,DES_task_0_inkscape_vectorize_logo,https://huggingface.co/datasets/wanlilll/WeaveBench/resolve/main/tasks/DES/DES_task_0_inkscape_vectorize_logo.md,tasks/DES/DES_task_0_inkscape_vectorize_logo.md,DES_task_0_inkscape_vectorize_logo.md,15896,,15fcb7717a05923d9fee3b988982dd5da9298c195694102abecaec39c5957f46,2026-09-08T19:24:35Z,
taskspec,DES_task_10_darktable_raw_tonecurve_recover,https://huggingface.co/datasets/wanlilll/WeaveBench/resolve/main/tasks/DES/DES_task_10_darktable_raw_tonecurve_recover.md,tasks/DES/DES_task_10_darktable_raw_tonecurve_recover.md,DES_task_10_darktable_raw_tonecurve_recover.md,32499,,eca46d2232b631fa710dd50bd1c220708bbcccc5c150ffa4b67c91f1421882b2,2026-09-08T19:24:35Z,
taskspec,DES_task_11_inkscape_svgo_node_diet,https://huggingface.co/datasets/wanlilll/WeaveBench/resolve/main/tasks/DES/DES_task_11_inkscape_svgo_node_diet.md,tasks/DES/DES_task_11_inkscape_svgo_node_diet.md,DES_task_11_inkscape_svgo_node_diet.md,21990,,1b5a05b81b54489a65eda3c9466eed2eb98c685f08425f839c2cacfabc8dde63,2026-09-08T19:24:36Z,
taskspec,DES_task_13_cmyk_softproof_gamut,https://huggingface.co/datasets/wanlilll/WeaveBench/resolve/main/tasks/DES/DES_task_13_cmyk_softproof_gamut.md,tasks/DES/DES_task_13_cmyk_softproof_gamut.md,DES_task_13_cmyk_softproof_gamut.md,29341,,9a052e35ac107df4ccc3713a689ab90f5e2e65cd37fb8b2980a413b84998857d,2026-09-08T19:24:36Z,
