run,task,domain,case_id,quote_id,current_R_level,capture_channel,current_scene_class,source_confidence,source_kind,ambiguity_reason,bundle_id,bundle_fields,missing_field_category,would_field_resolve_historical_case,eligible,evidence_refs,notes
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_blunder.png@e107,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_focus,ACTIVE_WINDOW_IDENTITY+ACTIVE_PID+CAPTURE_REGION,ACTIVE_PID,uncertain,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_xboard_blunder.png->event:107:exec|EXACT|event:107:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_blunder.png->view_xboard_blunder.png|EXACT|results_manifest),"names the foreground owner, but a full-screen grab may still contain other windows; decisive only for a window-scoped capture"
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_blunder.png@e107,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_focus,ACTIVE_WINDOW_IDENTITY+ACTIVE_PID+CAPTURE_REGION,CAPTURE_REGION,uncertain,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_xboard_blunder.png->event:107:exec|EXACT|event:107:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_blunder.png->view_xboard_blunder.png|EXACT|results_manifest),"names the foreground owner, but a full-screen grab may still contain other windows; decisive only for a window-scoped capture"
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_blunder.png@e107,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_labels,WINDOW_TITLE+WM_CLASS,WINDOW_TITLE,no,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_xboard_blunder.png->event:107:exec|EXACT|event:107:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_blunder.png->view_xboard_blunder.png|EXACT|results_manifest),"human-readable labels narrow the candidate set but never bind the scene, and both are agent-choosable"
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_blunder.png@e107,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_labels,WINDOW_TITLE+WM_CLASS,WM_CLASS,no,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_xboard_blunder.png->event:107:exec|EXACT|event:107:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_blunder.png->view_xboard_blunder.png|EXACT|results_manifest),"human-readable labels narrow the candidate set but never bind the scene, and both are agent-choosable"
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_blunder.png@e107,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_trigger,CAPTURE_TRIGGER_ACTION_ID,CAPTURE_TRIGGER_ACTION_ID,no,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_xboard_blunder.png->event:107:exec|EXACT|event:107:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_blunder.png->view_xboard_blunder.png|EXACT|results_manifest),binds the image file to the triggering action but says nothing about the scene
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_blunder.png@e107,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_target_def,TARGET_APPLICATION_IDENTITY,TARGET_APPLICATION_IDENTITY,yes,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_xboard_blunder.png->event:107:exec|EXACT|event:107:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_blunder.png->view_xboard_blunder.png|EXACT|results_manifest),"task specification names no application, so no capture-side field can decide target vs substitute for this case"
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_fixed_final.png@e123,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_composite,VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,VISIBLE_WINDOW_SET,yes,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_xboard_fixed_final.png->event:123:exec|EXACT|event:123:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_fixed_final.png->view_xboard_fixed_final.png|EXACT|results_manifest),"enumerating mapped windows with stacking and the captured rectangle bounds what the pixels could depict, including composite scenes"
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_fixed_final.png@e123,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_composite,VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,Z_ORDER,yes,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_xboard_fixed_final.png->event:123:exec|EXACT|event:123:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_fixed_final.png->view_xboard_fixed_final.png|EXACT|results_manifest),"enumerating mapped windows with stacking and the captured rectangle bounds what the pixels could depict, including composite scenes"
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_fixed_final.png@e123,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_composite,VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,CAPTURE_REGION,yes,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_xboard_fixed_final.png->event:123:exec|EXACT|event:123:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_fixed_final.png->view_xboard_fixed_final.png|EXACT|results_manifest),"enumerating mapped windows with stacking and the captured rectangle bounds what the pixels could depict, including composite scenes"
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_fixed_final.png@e123,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_composite,VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,WINDOW_GEOMETRY,yes,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_xboard_fixed_final.png->event:123:exec|EXACT|event:123:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_fixed_final.png->view_xboard_fixed_final.png|EXACT|results_manifest),"enumerating mapped windows with stacking and the captured rectangle bounds what the pixels could depict, including composite scenes"
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_fixed_final.png@e123,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_focus,ACTIVE_WINDOW_IDENTITY+ACTIVE_PID+CAPTURE_REGION,ACTIVE_WINDOW_IDENTITY,uncertain,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_xboard_fixed_final.png->event:123:exec|EXACT|event:123:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_fixed_final.png->view_xboard_fixed_final.png|EXACT|results_manifest),"names the foreground owner, but a full-screen grab may still contain other windows; decisive only for a window-scoped capture"
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_fixed_final.png@e123,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_focus,ACTIVE_WINDOW_IDENTITY+ACTIVE_PID+CAPTURE_REGION,ACTIVE_PID,uncertain,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_xboard_fixed_final.png->event:123:exec|EXACT|event:123:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_fixed_final.png->view_xboard_fixed_final.png|EXACT|results_manifest),"names the foreground owner, but a full-screen grab may still contain other windows; decisive only for a window-scoped capture"
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_fixed_final.png@e123,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_focus,ACTIVE_WINDOW_IDENTITY+ACTIVE_PID+CAPTURE_REGION,CAPTURE_REGION,uncertain,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_xboard_fixed_final.png->event:123:exec|EXACT|event:123:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_fixed_final.png->view_xboard_fixed_final.png|EXACT|results_manifest),"names the foreground owner, but a full-screen grab may still contain other windows; decisive only for a window-scoped capture"
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_fixed_final.png@e123,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_labels,WINDOW_TITLE+WM_CLASS,WINDOW_TITLE,no,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_xboard_fixed_final.png->event:123:exec|EXACT|event:123:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_fixed_final.png->view_xboard_fixed_final.png|EXACT|results_manifest),"human-readable labels narrow the candidate set but never bind the scene, and both are agent-choosable"
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_fixed_final.png@e123,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_labels,WINDOW_TITLE+WM_CLASS,WM_CLASS,no,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_xboard_fixed_final.png->event:123:exec|EXACT|event:123:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_fixed_final.png->view_xboard_fixed_final.png|EXACT|results_manifest),"human-readable labels narrow the candidate set but never bind the scene, and both are agent-choosable"
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_fixed_final.png@e123,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_trigger,CAPTURE_TRIGGER_ACTION_ID,CAPTURE_TRIGGER_ACTION_ID,no,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_xboard_fixed_final.png->event:123:exec|EXACT|event:123:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_fixed_final.png->view_xboard_fixed_final.png|EXACT|results_manifest),binds the image file to the triggering action but says nothing about the scene
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_fixed_final.png@e123,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_target_def,TARGET_APPLICATION_IDENTITY,TARGET_APPLICATION_IDENTITY,yes,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_xboard_fixed_final.png->event:123:exec|EXACT|event:123:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_fixed_final.png->view_xboard_fixed_final.png|EXACT|results_manifest),"task specification names no application, so no capture-side field can decide target vs substitute for this case"
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_initial.png@e95,,3,shell_routed,UNKNOWN,STRONG,unknown,multiple_windows_no_focus_evidence,B_disambiguate,ACTIVE_WINDOW_IDENTITY+Z_ORDER,ACTIVE_WINDOW_IDENTITY,yes,no_target_defined,"PRODUCED_BY(/tmp_workspace/results/view_xboard_initial.png->event:95:exec|EXACT|event:95:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_initial.png->view_xboard_initial.png|EXACT|results_manifest);CAPTURED_FROM(event:95->windows[gnome-shell; @!0,0;BDHF; gjs; Ubuntu Software]|STRONG|event:86;n_windows=19)",focus plus stacking disambiguates among competing live candidates
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_initial.png@e95,,3,shell_routed,UNKNOWN,STRONG,unknown,multiple_windows_no_focus_evidence,B_disambiguate,ACTIVE_WINDOW_IDENTITY+Z_ORDER,Z_ORDER,yes,no_target_defined,"PRODUCED_BY(/tmp_workspace/results/view_xboard_initial.png->event:95:exec|EXACT|event:95:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_initial.png->view_xboard_initial.png|EXACT|results_manifest);CAPTURED_FROM(event:95->windows[gnome-shell; @!0,0;BDHF; gjs; Ubuntu Software]|STRONG|event:86;n_windows=19)",focus plus stacking disambiguates among competing live candidates
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_initial.png@e95,,3,shell_routed,UNKNOWN,STRONG,unknown,multiple_windows_no_focus_evidence,B_contested_composite,VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,VISIBLE_WINDOW_SET,yes,no_target_defined,"PRODUCED_BY(/tmp_workspace/results/view_xboard_initial.png->event:95:exec|EXACT|event:95:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_initial.png->view_xboard_initial.png|EXACT|results_manifest);CAPTURED_FROM(event:95->windows[gnome-shell; @!0,0;BDHF; gjs; Ubuntu Software]|STRONG|event:86;n_windows=19)","alternatively, the full visible set bounds the composite scene"
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_initial.png@e95,,3,shell_routed,UNKNOWN,STRONG,unknown,multiple_windows_no_focus_evidence,B_contested_composite,VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,Z_ORDER,yes,no_target_defined,"PRODUCED_BY(/tmp_workspace/results/view_xboard_initial.png->event:95:exec|EXACT|event:95:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_initial.png->view_xboard_initial.png|EXACT|results_manifest);CAPTURED_FROM(event:95->windows[gnome-shell; @!0,0;BDHF; gjs; Ubuntu Software]|STRONG|event:86;n_windows=19)","alternatively, the full visible set bounds the composite scene"
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_initial.png@e95,,3,shell_routed,UNKNOWN,STRONG,unknown,multiple_windows_no_focus_evidence,B_contested_composite,VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,CAPTURE_REGION,yes,no_target_defined,"PRODUCED_BY(/tmp_workspace/results/view_xboard_initial.png->event:95:exec|EXACT|event:95:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_initial.png->view_xboard_initial.png|EXACT|results_manifest);CAPTURED_FROM(event:95->windows[gnome-shell; @!0,0;BDHF; gjs; Ubuntu Software]|STRONG|event:86;n_windows=19)","alternatively, the full visible set bounds the composite scene"
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_initial.png@e95,,3,shell_routed,UNKNOWN,STRONG,unknown,multiple_windows_no_focus_evidence,B_contested_composite,VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,WINDOW_GEOMETRY,yes,no_target_defined,"PRODUCED_BY(/tmp_workspace/results/view_xboard_initial.png->event:95:exec|EXACT|event:95:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_initial.png->view_xboard_initial.png|EXACT|results_manifest);CAPTURED_FROM(event:95->windows[gnome-shell; @!0,0;BDHF; gjs; Ubuntu Software]|STRONG|event:86;n_windows=19)","alternatively, the full visible set bounds the composite scene"
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_initial.png@e95,,3,shell_routed,UNKNOWN,STRONG,unknown,multiple_windows_no_focus_evidence,B_trigger,CAPTURE_TRIGGER_ACTION_ID,CAPTURE_TRIGGER_ACTION_ID,no,no_target_defined,"PRODUCED_BY(/tmp_workspace/results/view_xboard_initial.png->event:95:exec|EXACT|event:95:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_initial.png->view_xboard_initial.png|EXACT|results_manifest);CAPTURED_FROM(event:95->windows[gnome-shell; @!0,0;BDHF; gjs; Ubuntu Software]|STRONG|event:86;n_windows=19)",binds the image file to the triggering action but says nothing about the scene
run2,GAM_task_10_gnuchess_pgn_blunder_hunt,GAM,run2:GAM_task_10_gnuchess_pgn_blunder_hunt:view_xboard_initial.png@e95,,3,shell_routed,UNKNOWN,STRONG,unknown,multiple_windows_no_focus_evidence,B_target_def,TARGET_APPLICATION_IDENTITY,TARGET_APPLICATION_IDENTITY,yes,no_target_defined,"PRODUCED_BY(/tmp_workspace/results/view_xboard_initial.png->event:95:exec|EXACT|event:95:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_xboard_initial.png->view_xboard_initial.png|EXACT|results_manifest);CAPTURED_FROM(event:95->windows[gnome-shell; @!0,0;BDHF; gjs; Ubuntu Software]|STRONG|event:86;n_windows=19)","task specification names no application, so no capture-side field can decide target vs substitute for this case"
run2,GAM_task_12_godot_scene_node_debug,GAM,run2:GAM_task_12_godot_scene_node_debug:player.png@e53,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation,CONTENT_HASH,CONTENT_HASH,yes,no_target_defined,PRODUCED_BY(/tmp_workspace/proj_buggy/assets/player.png->event:53:exec|EXACT|event:53:cp_mv);DELIVERED_AS(/tmp_workspace/proj_buggy/assets/player.png->player.png|EXACT|results_manifest),hashing source and output chains the derivation to a specific prior image
run2,GAM_task_12_godot_scene_node_debug,GAM,run2:GAM_task_12_godot_scene_node_debug:player.png@e53,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation_root,CONTENT_HASH+VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,CONTENT_HASH,uncertain,no_target_defined,PRODUCED_BY(/tmp_workspace/proj_buggy/assets/player.png->event:53:exec|EXACT|event:53:cp_mv);DELIVERED_AS(/tmp_workspace/proj_buggy/assets/player.png->player.png|EXACT|results_manifest),resolves fully only if the ultimate ancestor was itself a capture; the recursion may terminate in a synthesised image instead
run2,GAM_task_12_godot_scene_node_debug,GAM,run2:GAM_task_12_godot_scene_node_debug:player.png@e53,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation_root,CONTENT_HASH+VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,VISIBLE_WINDOW_SET,uncertain,no_target_defined,PRODUCED_BY(/tmp_workspace/proj_buggy/assets/player.png->event:53:exec|EXACT|event:53:cp_mv);DELIVERED_AS(/tmp_workspace/proj_buggy/assets/player.png->player.png|EXACT|results_manifest),resolves fully only if the ultimate ancestor was itself a capture; the recursion may terminate in a synthesised image instead
run2,GAM_task_12_godot_scene_node_debug,GAM,run2:GAM_task_12_godot_scene_node_debug:player.png@e53,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation_root,CONTENT_HASH+VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,Z_ORDER,uncertain,no_target_defined,PRODUCED_BY(/tmp_workspace/proj_buggy/assets/player.png->event:53:exec|EXACT|event:53:cp_mv);DELIVERED_AS(/tmp_workspace/proj_buggy/assets/player.png->player.png|EXACT|results_manifest),resolves fully only if the ultimate ancestor was itself a capture; the recursion may terminate in a synthesised image instead
run2,GAM_task_12_godot_scene_node_debug,GAM,run2:GAM_task_12_godot_scene_node_debug:player.png@e53,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation_root,CONTENT_HASH+VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,CAPTURE_REGION,uncertain,no_target_defined,PRODUCED_BY(/tmp_workspace/proj_buggy/assets/player.png->event:53:exec|EXACT|event:53:cp_mv);DELIVERED_AS(/tmp_workspace/proj_buggy/assets/player.png->player.png|EXACT|results_manifest),resolves fully only if the ultimate ancestor was itself a capture; the recursion may terminate in a synthesised image instead
run2,GAM_task_12_godot_scene_node_debug,GAM,run2:GAM_task_12_godot_scene_node_debug:player.png@e53,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation_root,CONTENT_HASH+VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,WINDOW_GEOMETRY,uncertain,no_target_defined,PRODUCED_BY(/tmp_workspace/proj_buggy/assets/player.png->event:53:exec|EXACT|event:53:cp_mv);DELIVERED_AS(/tmp_workspace/proj_buggy/assets/player.png->player.png|EXACT|results_manifest),resolves fully only if the ultimate ancestor was itself a capture; the recursion may terminate in a synthesised image instead
run2,GAM_task_12_godot_scene_node_debug,GAM,run2:GAM_task_12_godot_scene_node_debug:view_editor_after.png@e55,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_composite,VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,VISIBLE_WINDOW_SET,yes,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_editor_after.png->event:55:exec|EXACT|event:55:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_editor_after.png->view_editor_after.png|EXACT|results_manifest),"enumerating mapped windows with stacking and the captured rectangle bounds what the pixels could depict, including composite scenes"
run2,GAM_task_12_godot_scene_node_debug,GAM,run2:GAM_task_12_godot_scene_node_debug:view_editor_after.png@e55,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_composite,VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,Z_ORDER,yes,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_editor_after.png->event:55:exec|EXACT|event:55:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_editor_after.png->view_editor_after.png|EXACT|results_manifest),"enumerating mapped windows with stacking and the captured rectangle bounds what the pixels could depict, including composite scenes"
run2,GAM_task_12_godot_scene_node_debug,GAM,run2:GAM_task_12_godot_scene_node_debug:view_editor_after.png@e55,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_composite,VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,CAPTURE_REGION,yes,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_editor_after.png->event:55:exec|EXACT|event:55:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_editor_after.png->view_editor_after.png|EXACT|results_manifest),"enumerating mapped windows with stacking and the captured rectangle bounds what the pixels could depict, including composite scenes"
run2,GAM_task_12_godot_scene_node_debug,GAM,run2:GAM_task_12_godot_scene_node_debug:view_editor_after.png@e55,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_composite,VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,WINDOW_GEOMETRY,yes,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_editor_after.png->event:55:exec|EXACT|event:55:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_editor_after.png->view_editor_after.png|EXACT|results_manifest),"enumerating mapped windows with stacking and the captured rectangle bounds what the pixels could depict, including composite scenes"
run2,GAM_task_12_godot_scene_node_debug,GAM,run2:GAM_task_12_godot_scene_node_debug:view_editor_after.png@e55,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_focus,ACTIVE_WINDOW_IDENTITY+ACTIVE_PID+CAPTURE_REGION,ACTIVE_WINDOW_IDENTITY,uncertain,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_editor_after.png->event:55:exec|EXACT|event:55:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_editor_after.png->view_editor_after.png|EXACT|results_manifest),"names the foreground owner, but a full-screen grab may still contain other windows; decisive only for a window-scoped capture"
run2,GAM_task_12_godot_scene_node_debug,GAM,run2:GAM_task_12_godot_scene_node_debug:view_editor_after.png@e55,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_focus,ACTIVE_WINDOW_IDENTITY+ACTIVE_PID+CAPTURE_REGION,ACTIVE_PID,uncertain,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_editor_after.png->event:55:exec|EXACT|event:55:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_editor_after.png->view_editor_after.png|EXACT|results_manifest),"names the foreground owner, but a full-screen grab may still contain other windows; decisive only for a window-scoped capture"
run2,GAM_task_12_godot_scene_node_debug,GAM,run2:GAM_task_12_godot_scene_node_debug:view_editor_after.png@e55,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_focus,ACTIVE_WINDOW_IDENTITY+ACTIVE_PID+CAPTURE_REGION,CAPTURE_REGION,uncertain,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_editor_after.png->event:55:exec|EXACT|event:55:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_editor_after.png->view_editor_after.png|EXACT|results_manifest),"names the foreground owner, but a full-screen grab may still contain other windows; decisive only for a window-scoped capture"
run2,GAM_task_12_godot_scene_node_debug,GAM,run2:GAM_task_12_godot_scene_node_debug:view_editor_after.png@e55,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_labels,WINDOW_TITLE+WM_CLASS,WINDOW_TITLE,no,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_editor_after.png->event:55:exec|EXACT|event:55:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_editor_after.png->view_editor_after.png|EXACT|results_manifest),"human-readable labels narrow the candidate set but never bind the scene, and both are agent-choosable"
run2,GAM_task_12_godot_scene_node_debug,GAM,run2:GAM_task_12_godot_scene_node_debug:view_editor_after.png@e55,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,no_launch_or_window_evidence_within_lookback,B_labels,WINDOW_TITLE+WM_CLASS,WM_CLASS,no,no_target_defined,PRODUCED_BY(/tmp_workspace/results/view_editor_after.png->event:55:exec|EXACT|event:55:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_editor_after.png->view_editor_after.png|EXACT|results_manifest),"human-readable labels narrow the candidate set but never bind the scene, and both are agent-choosable"
